,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Like
97,0.539,0.903,2,-6.038,1,0.0389,9.81e-05,0.176,0.149,0.445,150.028,audio_features,0aLrHZKT7pcszo0e5SiMIG,spotify:track:0aLrHZKT7pcszo0e5SiMIG,https://api.spotify.com/v1/tracks/0aLrHZKT7pcszo0e5SiMIG,https://api.spotify.com/v1/audio-analysis/0aLrHZKT7pcszo0e5SiMIG,195566,4,0
98,0.447,0.984,1,-4.225,1,0.164,0.000222,1.21e-05,0.0893,0.128,144.034,audio_features,2fVIQFxGHSJHR5RYG4SMpI,spotify:track:2fVIQFxGHSJHR5RYG4SMpI,https://api.spotify.com/v1/tracks/2fVIQFxGHSJHR5RYG4SMpI,https://api.spotify.com/v1/audio-analysis/2fVIQFxGHSJHR5RYG4SMpI,193333,4,0
99,0.537,0.847,6,-5.208,1,0.0383,0.00236,1.16e-06,0.0844,0.459,106.055,audio_features,1XZrMIHtCVJPqK29Mzm44G,spotify:track:1XZrMIHtCVJPqK29Mzm44G,https://api.spotify.com/v1/tracks/1XZrMIHtCVJPqK29Mzm44G,https://api.spotify.com/v1/audio-analysis/1XZrMIHtCVJPqK29Mzm44G,221827,4,0
0,0.401,0.992,1,-3.023,1,0.162,0.0016,0.0001,0.0824,0.143,150.149,audio_features,19tyg2Ons2b39L4QVPLq4I,spotify:track:19tyg2Ons2b39L4QVPLq4I,https://api.spotify.com/v1/tracks/19tyg2Ons2b39L4QVPLq4I,https://api.spotify.com/v1/audio-analysis/19tyg2Ons2b39L4QVPLq4I,270413,4,0
1,0.297,0.965,4,-3.868,0,0.371,0.0157,0.0,0.364,0.0913,93.22,audio_features,5jCPyQkFZ2HRSnRCFjg8Vt,spotify:track:5jCPyQkFZ2HRSnRCFjg8Vt,https://api.spotify.com/v1/tracks/5jCPyQkFZ2HRSnRCFjg8Vt,https://api.spotify.com/v1/audio-analysis/5jCPyQkFZ2HRSnRCFjg8Vt,224379,4,0
2,0.478,0.944,4,-4.71,0,0.0294,6.5e-05,0.0,0.146,0.618,159.972,audio_features,3QFBecA7u6o4n3nC6ir2Po,spotify:track:3QFBecA7u6o4n3nC6ir2Po,https://api.spotify.com/v1/tracks/3QFBecA7u6o4n3nC6ir2Po,https://api.spotify.com/v1/audio-analysis/3QFBecA7u6o4n3nC6ir2Po,236438,4,0
3,0.378,0.965,8,-2.436,0,0.113,0.00017,0.000686,0.28,0.303,175.043,audio_features,7zWPlO8Mcjc5mQGf7v8dlE,spotify:track:7zWPlO8Mcjc5mQGf7v8dlE,https://api.spotify.com/v1/tracks/7zWPlO8Mcjc5mQGf7v8dlE,https://api.spotify.com/v1/audio-analysis/7zWPlO8Mcjc5mQGf7v8dlE,237003,4,0
4,0.505,0.964,7,-3.673,1,0.0718,9.97e-05,2.85e-06,0.113,0.571,138.021,audio_features,6WaYiQUPel70HUaCZj5eND,spotify:track:6WaYiQUPel70HUaCZj5eND,https://api.spotify.com/v1/tracks/6WaYiQUPel70HUaCZj5eND,https://api.spotify.com/v1/audio-analysis/6WaYiQUPel70HUaCZj5eND,229773,4,0
5,0.54,0.966,10,-3.884,0,0.0637,0.000122,0.000626,0.391,0.521,94.986,audio_features,4bPrKGqQKiBmf49XB4F4H5,spotify:track:4bPrKGqQKiBmf49XB4F4H5,https://api.spotify.com/v1/tracks/4bPrKGqQKiBmf49XB4F4H5,https://api.spotify.com/v1/audio-analysis/4bPrKGqQKiBmf49XB4F4H5,235853,4,0
6,0.428,0.914,2,-3.017,1,0.0762,0.00594,0.0,0.309,0.494,74.989,audio_features,5MuWGLrqeqYEcpqWMq5M1w,spotify:track:5MuWGLrqeqYEcpqWMq5M1w,https://api.spotify.com/v1/tracks/5MuWGLrqeqYEcpqWMq5M1w,https://api.spotify.com/v1/audio-analysis/5MuWGLrqeqYEcpqWMq5M1w,229600,4,0
7,0.368,0.824,1,-4.07,0,0.0401,0.00943,0.0,0.11,0.12,161.974,audio_features,73HWH7cgqKwk5v4nB4dEzL,spotify:track:73HWH7cgqKwk5v4nB4dEzL,https://api.spotify.com/v1/tracks/73HWH7cgqKwk5v4nB4dEzL,https://api.spotify.com/v1/audio-analysis/73HWH7cgqKwk5v4nB4dEzL,278813,4,0
8,0.418,0.907,0,-3.675,1,0.0584,0.000101,0.000433,0.346,0.473,99.17,audio_features,2QQDH8gt4nyxFu2XX6bhG8,spotify:track:2QQDH8gt4nyxFu2XX6bhG8,https://api.spotify.com/v1/tracks/2QQDH8gt4nyxFu2XX6bhG8,https://api.spotify.com/v1/audio-analysis/2QQDH8gt4nyxFu2XX6bhG8,250793,4,0
9,0.604,0.883,11,-3.821,0,0.047,0.0254,0.0,0.0813,0.544,90.001,audio_features,2tAzcTFry1OhmNERFjUR93,spotify:track:2tAzcTFry1OhmNERFjUR93,https://api.spotify.com/v1/tracks/2tAzcTFry1OhmNERFjUR93,https://api.spotify.com/v1/audio-analysis/2tAzcTFry1OhmNERFjUR93,245533,4,0
10,0.359,0.983,10,-3.834,1,0.262,0.00438,0.0,0.32,0.145,158.03,audio_features,6eHkHIGGcGatFhhqeuRWFN,spotify:track:6eHkHIGGcGatFhhqeuRWFN,https://api.spotify.com/v1/tracks/6eHkHIGGcGatFhhqeuRWFN,https://api.spotify.com/v1/audio-analysis/6eHkHIGGcGatFhhqeuRWFN,263640,4,0
11,0.474,0.923,2,-3.405,1,0.0897,0.0199,0.0,0.0673,0.347,160.035,audio_features,3Q8zopc4ABXhysDb1sgLVW,spotify:track:3Q8zopc4ABXhysDb1sgLVW,https://api.spotify.com/v1/tracks/3Q8zopc4ABXhysDb1sgLVW,https://api.spotify.com/v1/audio-analysis/3Q8zopc4ABXhysDb1sgLVW,199013,4,0
12,0.41,0.931,7,-4.084,0,0.0704,2.68e-05,0.00616,0.112,0.317,160.048,audio_features,4p2F2oqLIONeQwpGpyBox8,spotify:track:4p2F2oqLIONeQwpGpyBox8,https://api.spotify.com/v1/tracks/4p2F2oqLIONeQwpGpyBox8,https://api.spotify.com/v1/audio-analysis/4p2F2oqLIONeQwpGpyBox8,262027,4,0
13,0.443,0.844,11,-5.414,0,0.0425,0.00251,0.0,0.085,0.452,76.001,audio_features,2qJkesdHu9sMMVFgkRkqhQ,spotify:track:2qJkesdHu9sMMVFgkRkqhQ,https://api.spotify.com/v1/tracks/2qJkesdHu9sMMVFgkRkqhQ,https://api.spotify.com/v1/audio-analysis/2qJkesdHu9sMMVFgkRkqhQ,202213,4,0
14,0.505,0.981,2,-3.779,1,0.156,0.000212,3.75e-06,0.588,0.256,120.052,audio_features,04K2bMi2vyOBwxr5EjDq5O,spotify:track:04K2bMi2vyOBwxr5EjDq5O,https://api.spotify.com/v1/tracks/04K2bMi2vyOBwxr5EjDq5O,https://api.spotify.com/v1/audio-analysis/04K2bMi2vyOBwxr5EjDq5O,249747,4,0
15,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,audio_features,5hheGdf1cb4rK0FNiedCfK,spotify:track:5hheGdf1cb4rK0FNiedCfK,https://api.spotify.com/v1/tracks/5hheGdf1cb4rK0FNiedCfK,https://api.spotify.com/v1/audio-analysis/5hheGdf1cb4rK0FNiedCfK,342821,4,0
16,0.345,0.943,10,-4.184,0,0.144,0.00123,0.0,0.0609,0.293,164.954,audio_features,7H5q9RsWBDRrKq2qCdv2HG,spotify:track:7H5q9RsWBDRrKq2qCdv2HG,https://api.spotify.com/v1/tracks/7H5q9RsWBDRrKq2qCdv2HG,https://api.spotify.com/v1/audio-analysis/7H5q9RsWBDRrKq2qCdv2HG,276867,4,0
17,0.45,0.897,0,-2.342,1,0.0541,0.0413,2.7e-06,0.667,0.282,129.95,audio_features,2WnxXaTRvi2nngfzfNO25f,spotify:track:2WnxXaTRvi2nngfzfNO25f,https://api.spotify.com/v1/tracks/2WnxXaTRvi2nngfzfNO25f,https://api.spotify.com/v1/audio-analysis/2WnxXaTRvi2nngfzfNO25f,194573,4,0
18,0.448,0.826,2,-3.244,0,0.0319,0.00756,0.0,0.117,0.19,77.093,audio_features,1eadPrzB2P0ikQcqhKSAtv,spotify:track:1eadPrzB2P0ikQcqhKSAtv,https://api.spotify.com/v1/tracks/1eadPrzB2P0ikQcqhKSAtv,https://api.spotify.com/v1/audio-analysis/1eadPrzB2P0ikQcqhKSAtv,254805,4,0
19,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,audio_features,7fcfNW0XxTWlwVlftzfDOR,spotify:track:7fcfNW0XxTWlwVlftzfDOR,https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR,https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR,315120,4,0
20,0.482,0.946,4,-3.231,0,0.0853,0.00251,0.0,0.0466,0.287,135.071,audio_features,0hAIs32U2SmJcXymlcyF8h,spotify:track:0hAIs32U2SmJcXymlcyF8h,https://api.spotify.com/v1/tracks/0hAIs32U2SmJcXymlcyF8h,https://api.spotify.com/v1/audio-analysis/0hAIs32U2SmJcXymlcyF8h,245861,4,0
21,0.465,0.897,6,-2.633,1,0.057,0.00678,0.0,0.0821,0.088,108.847,audio_features,2fEkUQ6rb2XllwwAMwqG1J,spotify:track:2fEkUQ6rb2XllwwAMwqG1J,https://api.spotify.com/v1/tracks/2fEkUQ6rb2XllwwAMwqG1J,https://api.spotify.com/v1/audio-analysis/2fEkUQ6rb2XllwwAMwqG1J,279444,4,0
22,0.525,0.957,0,-3.742,1,0.0689,0.00202,3.25e-06,0.333,0.456,97.445,audio_features,1hkm127hnTSa2xjGNw8IAE,spotify:track:1hkm127hnTSa2xjGNw8IAE,https://api.spotify.com/v1/tracks/1hkm127hnTSa2xjGNw8IAE,https://api.spotify.com/v1/audio-analysis/1hkm127hnTSa2xjGNw8IAE,228373,4,0
23,0.4,0.886,7,-5.078,1,0.0521,0.000868,0.000211,0.122,0.406,195.958,audio_features,2D9BrlpeyjXF0vli2dYQ5V,spotify:track:2D9BrlpeyjXF0vli2dYQ5V,https://api.spotify.com/v1/tracks/2D9BrlpeyjXF0vli2dYQ5V,https://api.spotify.com/v1/audio-analysis/2D9BrlpeyjXF0vli2dYQ5V,228867,4,0
24,0.36,0.925,6,-3.775,0,0.0719,0.000838,0.0,0.115,0.446,175.088,audio_features,2mMNBgFRyEiRoGvrdoONeq,spotify:track:2mMNBgFRyEiRoGvrdoONeq,https://api.spotify.com/v1/tracks/2mMNBgFRyEiRoGvrdoONeq,https://api.spotify.com/v1/audio-analysis/2mMNBgFRyEiRoGvrdoONeq,184227,3,0
25,0.223,0.891,7,-4.918,1,0.133,8.6e-05,0.000422,0.107,0.558,170.6,audio_features,48gS3f9HDsXtlMBVdwvC2Z,spotify:track:48gS3f9HDsXtlMBVdwvC2Z,https://api.spotify.com/v1/tracks/48gS3f9HDsXtlMBVdwvC2Z,https://api.spotify.com/v1/audio-analysis/48gS3f9HDsXtlMBVdwvC2Z,233333,4,0
26,0.607,0.945,9,-5.667,0,0.111,0.000159,0.0756,0.206,0.377,109.989,audio_features,4OAGbsFAlS4bpcn056fpRX,spotify:track:4OAGbsFAlS4bpcn056fpRX,https://api.spotify.com/v1/tracks/4OAGbsFAlS4bpcn056fpRX,https://api.spotify.com/v1/audio-analysis/4OAGbsFAlS4bpcn056fpRX,254733,4,0
27,0.378,0.979,4,-1.212,0,0.0759,0.00223,0.0,0.117,0.632,195.954,audio_features,2LcW5EOarR5Ydz5jkrACra,spotify:track:2LcW5EOarR5Ydz5jkrACra,https://api.spotify.com/v1/tracks/2LcW5EOarR5Ydz5jkrACra,https://api.spotify.com/v1/audio-analysis/2LcW5EOarR5Ydz5jkrACra,223725,3,0
28,0.435,0.295,0,-12.025,1,0.0321,0.765,0.0299,0.164,0.182,114.094,audio_features,2fF9zNhy07m9SpNBevAyMe,spotify:track:2fF9zNhy07m9SpNBevAyMe,https://api.spotify.com/v1/tracks/2fF9zNhy07m9SpNBevAyMe,https://api.spotify.com/v1/audio-analysis/2fF9zNhy07m9SpNBevAyMe,210859,4,0
29,0.395,0.0305,5,-23.52,1,0.0395,0.973,0.278,0.356,0.0378,116.73,audio_features,1TWtBpTg4f49fTSgaIH67f,spotify:track:1TWtBpTg4f49fTSgaIH67f,https://api.spotify.com/v1/tracks/1TWtBpTg4f49fTSgaIH67f,https://api.spotify.com/v1/audio-analysis/1TWtBpTg4f49fTSgaIH67f,342125,4,0
30,0.458,0.747,7,-4.92,1,0.039,0.00329,5.34e-06,0.0817,0.493,104.913,audio_features,3ydXDfJ7hRPAKePR1l0IGZ,spotify:track:3ydXDfJ7hRPAKePR1l0IGZ,https://api.spotify.com/v1/tracks/3ydXDfJ7hRPAKePR1l0IGZ,https://api.spotify.com/v1/audio-analysis/3ydXDfJ7hRPAKePR1l0IGZ,269053,4,0
31,0.677,0.778,4,-4.62,0,0.0323,0.0298,0.0,0.36,0.954,95.96,audio_features,2EXgWG1du5tRQDjybnZZLn,spotify:track:2EXgWG1du5tRQDjybnZZLn,https://api.spotify.com/v1/tracks/2EXgWG1du5tRQDjybnZZLn,https://api.spotify.com/v1/audio-analysis/2EXgWG1du5tRQDjybnZZLn,236373,4,0
32,0.37,0.862,11,-5.413,0,0.235,0.0057,0.0325,0.11,0.556,200.917,audio_features,47UsZiH2ul5QWjaY2aPbEK,spotify:track:47UsZiH2ul5QWjaY2aPbEK,https://api.spotify.com/v1/tracks/47UsZiH2ul5QWjaY2aPbEK,https://api.spotify.com/v1/audio-analysis/47UsZiH2ul5QWjaY2aPbEK,210813,3,0
33,0.521,0.931,2,-4.549,1,0.0654,0.00575,0.0,0.243,0.816,170.048,audio_features,72zsr1jSMnaMPtl713jXeJ,spotify:track:72zsr1jSMnaMPtl713jXeJ,https://api.spotify.com/v1/tracks/72zsr1jSMnaMPtl713jXeJ,https://api.spotify.com/v1/audio-analysis/72zsr1jSMnaMPtl713jXeJ,229867,4,0
34,0.47,0.635,7,-5.716,0,0.0446,0.779,0.0,0.562,0.913,210.025,audio_features,5b9lH8ThEcXGWsBM3TqAi5,spotify:track:5b9lH8ThEcXGWsBM3TqAi5,https://api.spotify.com/v1/tracks/5b9lH8ThEcXGWsBM3TqAi5,https://api.spotify.com/v1/audio-analysis/5b9lH8ThEcXGWsBM3TqAi5,139307,4,0
35,0.655,0.883,0,-4.913,1,0.0443,0.00165,0.00813,0.0472,0.69,123.0,audio_features,7mKkJuVgkR72ozJGvJOTHP,spotify:track:7mKkJuVgkR72ozJGvJOTHP,https://api.spotify.com/v1/tracks/7mKkJuVgkR72ozJGvJOTHP,https://api.spotify.com/v1/audio-analysis/7mKkJuVgkR72ozJGvJOTHP,250093,4,0
36,0.458,0.836,7,-6.146,0,0.0479,0.00384,0.0,0.365,0.417,173.839,audio_features,604fgWYaIUfr9UtBe9bj1p,spotify:track:604fgWYaIUfr9UtBe9bj1p,https://api.spotify.com/v1/tracks/604fgWYaIUfr9UtBe9bj1p,https://api.spotify.com/v1/audio-analysis/604fgWYaIUfr9UtBe9bj1p,155200,4,0
37,0.543,0.657,9,-8.126,0,0.0323,0.4,0.791,0.0584,0.284,134.975,audio_features,5hMR6jMlewdi9glfFc3L7q,spotify:track:5hMR6jMlewdi9glfFc3L7q,https://api.spotify.com/v1/tracks/5hMR6jMlewdi9glfFc3L7q,https://api.spotify.com/v1/audio-analysis/5hMR6jMlewdi9glfFc3L7q,278029,4,0
38,0.543,0.707,2,-7.636,1,0.07,0.614,0.0414,0.118,0.515,143.915,audio_features,6BVBkKpZK09NmifUMZqj1z,spotify:track:6BVBkKpZK09NmifUMZqj1z,https://api.spotify.com/v1/tracks/6BVBkKpZK09NmifUMZqj1z,https://api.spotify.com/v1/audio-analysis/6BVBkKpZK09NmifUMZqj1z,216004,4,0
39,0.685,0.535,6,-8.908,0,0.0363,0.831,0.404,0.0896,0.218,130.023,audio_features,306zYyz3PFvBgLFGOCy9Xb,spotify:track:306zYyz3PFvBgLFGOCy9Xb,https://api.spotify.com/v1/tracks/306zYyz3PFvBgLFGOCy9Xb,https://api.spotify.com/v1/audio-analysis/306zYyz3PFvBgLFGOCy9Xb,249427,4,0
40,0.363,0.114,9,-13.082,1,0.0359,0.965,0.00737,0.113,0.0494,115.031,audio_features,3Kuz6KSGfiNIV9Rphs5hgL,spotify:track:3Kuz6KSGfiNIV9Rphs5hgL,https://api.spotify.com/v1/tracks/3Kuz6KSGfiNIV9Rphs5hgL,https://api.spotify.com/v1/audio-analysis/3Kuz6KSGfiNIV9Rphs5hgL,157491,4,0
41,0.406,0.887,11,-4.427,0,0.083,0.0144,0.0,0.369,0.806,167.897,audio_features,3u49n658xRS0pjHxHFRkOf,spotify:track:3u49n658xRS0pjHxHFRkOf,https://api.spotify.com/v1/tracks/3u49n658xRS0pjHxHFRkOf,https://api.spotify.com/v1/audio-analysis/3u49n658xRS0pjHxHFRkOf,217467,4,0
42,0.688,0.848,2,-4.838,0,0.0287,0.327,0.000245,0.123,0.923,83.952,audio_features,6lQPjlK9jPN9oPnSltqDXR,spotify:track:6lQPjlK9jPN9oPnSltqDXR,https://api.spotify.com/v1/tracks/6lQPjlK9jPN9oPnSltqDXR,https://api.spotify.com/v1/audio-analysis/6lQPjlK9jPN9oPnSltqDXR,178947,4,0
43,0.523,0.88,7,-5.673,0,0.0648,0.563,0.0225,0.113,0.654,75.5,audio_features,2pX0XG16kztHwnwZ0E4Kst,spotify:track:2pX0XG16kztHwnwZ0E4Kst,https://api.spotify.com/v1/tracks/2pX0XG16kztHwnwZ0E4Kst,https://api.spotify.com/v1/audio-analysis/2pX0XG16kztHwnwZ0E4Kst,193960,4,0
44,0.599,0.603,7,-6.47,0,0.0302,0.425,1.73e-06,0.185,0.446,80.025,audio_features,2UXHal3m81cCI9rlQ0IfnA,spotify:track:2UXHal3m81cCI9rlQ0IfnA,https://api.spotify.com/v1/tracks/2UXHal3m81cCI9rlQ0IfnA,https://api.spotify.com/v1/audio-analysis/2UXHal3m81cCI9rlQ0IfnA,176840,4,0
45,0.591,0.687,7,-6.844,0,0.0475,0.507,0.093,0.121,0.715,155.084,audio_features,3KwPVBJYHbdZIIkVgzq1fL,spotify:track:3KwPVBJYHbdZIIkVgzq1fL,https://api.spotify.com/v1/tracks/3KwPVBJYHbdZIIkVgzq1fL,https://api.spotify.com/v1/audio-analysis/3KwPVBJYHbdZIIkVgzq1fL,191947,4,0
46,0.434,0.577,1,-6.321,1,0.0311,0.0144,0.0,0.0886,0.11,145.047,audio_features,100jjBqjnVYXDpKYqMZr9D,spotify:track:100jjBqjnVYXDpKYqMZr9D,https://api.spotify.com/v1/tracks/100jjBqjnVYXDpKYqMZr9D,https://api.spotify.com/v1/audio-analysis/100jjBqjnVYXDpKYqMZr9D,214547,4,0
47,0.549,0.922,0,-4.642,1,0.131,0.0349,1.62e-05,0.125,0.804,183.997,audio_features,4mNGnREngXygZbdwHy9Ymp,spotify:track:4mNGnREngXygZbdwHy9Ymp,https://api.spotify.com/v1/tracks/4mNGnREngXygZbdwHy9Ymp,https://api.spotify.com/v1/audio-analysis/4mNGnREngXygZbdwHy9Ymp,190480,4,0
48,0.837,0.685,0,-5.554,0,0.0359,0.0938,0.000347,0.307,0.858,124.046,audio_features,1donTJoEmUwcjAO3LgZxBN,spotify:track:1donTJoEmUwcjAO3LgZxBN,https://api.spotify.com/v1/tracks/1donTJoEmUwcjAO3LgZxBN,https://api.spotify.com/v1/audio-analysis/1donTJoEmUwcjAO3LgZxBN,194813,4,0
49,0.568,0.967,4,-2.678,1,0.0799,0.00188,0.00206,0.366,0.686,107.378,audio_features,6x1mY23VCOpjiBMD4RIiD0,spotify:track:6x1mY23VCOpjiBMD4RIiD0,https://api.spotify.com/v1/tracks/6x1mY23VCOpjiBMD4RIiD0,https://api.spotify.com/v1/audio-analysis/6x1mY23VCOpjiBMD4RIiD0,193560,4,0
50,0.6,0.707,0,-6.875,1,0.0262,0.0121,0.000101,0.0994,0.658,146.063,audio_features,5qtcOwTDcRlMYlBa2r4qQQ,spotify:track:5qtcOwTDcRlMYlBa2r4qQQ,https://api.spotify.com/v1/tracks/5qtcOwTDcRlMYlBa2r4qQQ,https://api.spotify.com/v1/audio-analysis/5qtcOwTDcRlMYlBa2r4qQQ,217587,4,0
51,0.565,0.759,7,-5.348,1,0.0298,0.00377,5.46e-05,0.0942,0.808,163.857,audio_features,5IhAJUu8ZEKOezGFaMeEmO,spotify:track:5IhAJUu8ZEKOezGFaMeEmO,https://api.spotify.com/v1/tracks/5IhAJUu8ZEKOezGFaMeEmO,https://api.spotify.com/v1/audio-analysis/5IhAJUu8ZEKOezGFaMeEmO,211853,4,0
52,0.333,0.907,0,-3.191,1,0.0959,0.153,0.0,0.395,0.353,187.826,audio_features,3z1PqYwMtct2Dm4R9lhWnT,spotify:track:3z1PqYwMtct2Dm4R9lhWnT,https://api.spotify.com/v1/tracks/3z1PqYwMtct2Dm4R9lhWnT,https://api.spotify.com/v1/audio-analysis/3z1PqYwMtct2Dm4R9lhWnT,191693,4,0
53,0.509,0.932,11,-3.948,1,0.0667,0.268,0.0,0.0615,0.675,138.722,audio_features,4oXOOBwZsHFnRRNBNXrr9X,spotify:track:4oXOOBwZsHFnRRNBNXrr9X,https://api.spotify.com/v1/tracks/4oXOOBwZsHFnRRNBNXrr9X,https://api.spotify.com/v1/audio-analysis/4oXOOBwZsHFnRRNBNXrr9X,245333,4,0
54,0.684,0.979,0,-3.441,1,0.0461,0.0087,7.26e-05,0.146,0.69,117.066,audio_features,2E9n1Zpby16xLUPoujMUSd,spotify:track:2E9n1Zpby16xLUPoujMUSd,https://api.spotify.com/v1/tracks/2E9n1Zpby16xLUPoujMUSd,https://api.spotify.com/v1/audio-analysis/2E9n1Zpby16xLUPoujMUSd,187573,4,0
55,0.528,0.563,2,-5.399,1,0.0267,0.0223,8.03e-05,0.216,0.289,133.942,audio_features,3yIdw6jjwE45O6fb5VVFyV,spotify:track:3yIdw6jjwE45O6fb5VVFyV,https://api.spotify.com/v1/tracks/3yIdw6jjwE45O6fb5VVFyV,https://api.spotify.com/v1/audio-analysis/3yIdw6jjwE45O6fb5VVFyV,277427,4,0
56,0.569,0.686,7,-3.53,1,0.0346,0.444,0.0,0.142,0.327,124.012,audio_features,5wTFHRvJObSDuvNonvUx9T,spotify:track:5wTFHRvJObSDuvNonvUx9T,https://api.spotify.com/v1/tracks/5wTFHRvJObSDuvNonvUx9T,https://api.spotify.com/v1/audio-analysis/5wTFHRvJObSDuvNonvUx9T,192773,4,0
57,0.324,0.801,6,-2.973,1,0.0796,0.0172,0.0,0.317,0.472,184.716,audio_features,0AqE1fmcWjKjrYNcTphhEM,spotify:track:0AqE1fmcWjKjrYNcTphhEM,https://api.spotify.com/v1/tracks/0AqE1fmcWjKjrYNcTphhEM,https://api.spotify.com/v1/audio-analysis/0AqE1fmcWjKjrYNcTphhEM,157360,4,0
58,0.416,0.354,0,-6.357,1,0.0263,0.731,1e-06,0.0925,0.181,80.767,audio_features,0d0tJF80562KcMndcBcSfM,spotify:track:0d0tJF80562KcMndcBcSfM,https://api.spotify.com/v1/tracks/0d0tJF80562KcMndcBcSfM,https://api.spotify.com/v1/audio-analysis/0d0tJF80562KcMndcBcSfM,268560,4,0
59,0.477,0.853,0,-4.324,1,0.0574,0.0397,5.4e-06,0.116,0.553,170.085,audio_features,3onIXgrZ2k6F0Luj81su9v,spotify:track:3onIXgrZ2k6F0Luj81su9v,https://api.spotify.com/v1/tracks/3onIXgrZ2k6F0Luj81su9v,https://api.spotify.com/v1/audio-analysis/3onIXgrZ2k6F0Luj81su9v,232040,4,0
60,0.441,0.407,4,-4.782,1,0.027,0.592,0.0,0.366,0.103,80.51,audio_features,30vfmE5gZLW1VtghknFwTn,spotify:track:30vfmE5gZLW1VtghknFwTn,https://api.spotify.com/v1/tracks/30vfmE5gZLW1VtghknFwTn,https://api.spotify.com/v1/audio-analysis/30vfmE5gZLW1VtghknFwTn,195720,4,0
61,0.399,0.829,4,-3.486,0,0.0426,0.0207,0.0,0.23,0.275,83.635,audio_features,5DBQgMPM90QYPq7DNBAWdb,spotify:track:5DBQgMPM90QYPq7DNBAWdb,https://api.spotify.com/v1/tracks/5DBQgMPM90QYPq7DNBAWdb,https://api.spotify.com/v1/audio-analysis/5DBQgMPM90QYPq7DNBAWdb,276973,4,0
62,0.548,0.83,2,-4.708,1,0.0587,0.289,0.0,0.159,0.708,95.958,audio_features,2ilfvh7rt96zEup3LXlbjg,spotify:track:2ilfvh7rt96zEup3LXlbjg,https://api.spotify.com/v1/tracks/2ilfvh7rt96zEup3LXlbjg,https://api.spotify.com/v1/audio-analysis/2ilfvh7rt96zEup3LXlbjg,250413,4,0
63,0.522,0.601,1,-3.077,1,0.0255,0.747,6.6e-06,0.138,0.298,99.938,audio_features,6WJrww1OaHfmaK5eBGtoNi,spotify:track:6WJrww1OaHfmaK5eBGtoNi,https://api.spotify.com/v1/tracks/6WJrww1OaHfmaK5eBGtoNi,https://api.spotify.com/v1/audio-analysis/6WJrww1OaHfmaK5eBGtoNi,241707,4,0
64,0.332,0.522,1,-4.749,1,0.0369,0.522,0.0,0.106,0.171,163.697,audio_features,1rDBEE2J1D9oJhtdK29jk6,spotify:track:1rDBEE2J1D9oJhtdK29jk6,https://api.spotify.com/v1/tracks/1rDBEE2J1D9oJhtdK29jk6,https://api.spotify.com/v1/audio-analysis/1rDBEE2J1D9oJhtdK29jk6,257080,4,0
65,0.306,0.95,5,-2.057,0,0.149,0.157,1.33e-06,0.239,0.75,216.029,audio_features,24w0eusbTsyhPkJj72LUIm,spotify:track:24w0eusbTsyhPkJj72LUIm,https://api.spotify.com/v1/tracks/24w0eusbTsyhPkJj72LUIm,https://api.spotify.com/v1/audio-analysis/24w0eusbTsyhPkJj72LUIm,223427,4,0
66,0.431,0.798,5,-3.659,1,0.0432,0.4,1.02e-06,0.0768,0.543,169.877,audio_features,6Xq9qk4dHJ1JMPUG2LqM4G,spotify:track:6Xq9qk4dHJ1JMPUG2LqM4G,https://api.spotify.com/v1/tracks/6Xq9qk4dHJ1JMPUG2LqM4G,https://api.spotify.com/v1/audio-analysis/6Xq9qk4dHJ1JMPUG2LqM4G,199533,4,0
67,0.536,0.754,10,-5.102,1,0.0399,0.0597,4.92e-06,0.118,0.212,139.988,audio_features,4TCeFZNjGNQIpCuZmJkkE2,spotify:track:4TCeFZNjGNQIpCuZmJkkE2,https://api.spotify.com/v1/tracks/4TCeFZNjGNQIpCuZmJkkE2,https://api.spotify.com/v1/audio-analysis/4TCeFZNjGNQIpCuZmJkkE2,204800,4,0
68,0.612,0.673,1,-6.817,0,0.0297,0.345,7.59e-06,0.109,0.498,130.028,audio_features,54OyGgExbt4NYv3WzdMsot,spotify:track:54OyGgExbt4NYv3WzdMsot,https://api.spotify.com/v1/tracks/54OyGgExbt4NYv3WzdMsot,https://api.spotify.com/v1/audio-analysis/54OyGgExbt4NYv3WzdMsot,221667,4,0
69,0.62,0.692,3,-5.943,1,0.0309,0.318,1.07e-05,0.082,0.688,148.987,audio_features,5Wz4pQ08mczUMZTb4JLq0B,spotify:track:5Wz4pQ08mczUMZTb4JLq0B,https://api.spotify.com/v1/tracks/5Wz4pQ08mczUMZTb4JLq0B,https://api.spotify.com/v1/audio-analysis/5Wz4pQ08mczUMZTb4JLq0B,192027,4,0
